transaction_id,user_id,amount,timestamp,location,device_type,user_age_days,transaction_count_last_1_day,transaction_count_last_1_hour,average_amount_last_7_days,is_kyc_verified,location_distance_from_home_km,is_foreign_device,previous_fraud_count,label
220f04d0-6843-4062-b008-5003412b0be5,USR0148,11003.18,2025-08-21T18:36:05.804528,Mumbai,Android,408,10,8,8189.45,True,172.04,True,4,0
68cc50ce-df02-4965-a00c-e6f2ecb2a9b0,USR0857,65913.96,2025-08-31T00:46:05.804537,Bangalore,Web,197,27,6,8153.49,False,348.65,True,0,1
feab20b7-aa92-4c1f-96ec-33c4e6b5a806,USR0236,27679.16,2025-08-30T21:22:05.804545,Chennai,iOS,249,19,10,48072.22,False,31.76,False,3,0
fe2bcf02-ad4f-4756-a1c9-53a369c2cf5f,USR0291,54439.07,2025-09-13T22:34:05.804554,Chennai,iOS,407,36,3,21550.14,True,93.68,False,1,0
d778651a-2573-4271-aa07-c58fe31152de,USR0784,49933.67,2025-08-25T04:16:05.804562,Mumbai,Web,423,46,10,13321.16,True,180.44,False,5,0
2451378a-7bc6-46c2-9875-aa14c82df484,USR0710,19405.09,2025-09-01T16:42:05.804571,Chennai,Android,997,38,2,8864.14,True,473.28,True,2,0
3f912321-58ed-4c6b-b197-d6523561ac84,USR0919,2497.63,2025-09-04T01:53:05.804580,Chennai,iOS,594,15,3,26871.66,True,134.41,False,2,0
9d183f81-690e-4e91-916e-65bc0691cc2e,USR0009,43995.47,2025-08-26T09:12:05.804589,Bangalore,iOS,999,46,2,20207.38,False,137.36,False,1,0
8b815d0f-0fde-4a65-aaa9-234cc10834a9,USR0312,74918.22,2025-09-07T20:15:05.804598,Chennai,Web,593,37,5,17528.62,False,202.12,False,3,0
b8bc190a-1eeb-4c0d-a1a0-ab490218717a,USR0159,41708.79,2025-08-26T20:03:05.804609,Bangalore,iOS,216,22,9,49724.63,False,314.86,True,3,1
771ef222-16ae-4d94-b5a9-5052e96b05f0,USR0626,56529.13,2025-08-27T15:06:05.804618,Chennai,Android,714,5,4,31742.72,False,84.06,False,0,0
9789e420-a5b8-4bcb-a237-506b052904de,USR0969,80998.94,2025-09-06T23:32:05.804627,Chennai,iOS,864,18,0,47704.15,False,258.78,False,0,0
0017a67c-d111-4c91-87ba-728d20422625,USR0137,62278.4,2025-09-05T10:57:05.804636,Delhi,iOS,914,44,10,12041.18,True,27.58,False,5,0
15e0ad28-183d-4c43-a060-25a8ad94d014,USR0511,20948.05,2025-08-19T03:50:05.804644,Bangalore,Android,559,1,5,49289.58,False,383.04,True,0,0
d9b79cc1-34b6-40c4-9908-dac7a5a7e64b,USR0484,73177.54,2025-09-03T05:15:05.804653,Chennai,Android,811,9,9,38144.92,False,394.93,False,5,1
c0e386f1-29bc-44e9-8dca-d6e10023ecaf,USR0484,20705.64,2025-09-08T11:23:05.804662,Hyderabad,iOS,159,19,8,29934.53,True,313.02,False,3,0
9aee6208-cc74-4ff5-9ad4-9fcdb57f6ec8,USR0469,71481.29,2025-08-16T07:15:05.804671,Bangalore,Web,900,2,2,26949.36,True,421.49,False,0,0
0e8c35f1-a246-40f3-b127-9a962559e798,USR0424,78698.32,2025-08-19T20:58:05.804679,Hyderabad,Web,735,18,8,40126.81,True,135.81,True,1,0
8ec01d2c-698e-4454-9a3e-31c8329fce55,USR0992,84251.21,2025-08-20T14:25:05.804688,Chennai,Web,668,15,5,38458.45,True,208.52,False,1,0
23701c6d-0120-43d7-a043-0d363c39078d,USR0669,67611.37,2025-08-27T12:13:05.804697,Delhi,Android,187,39,2,49591.21,True,46.03,True,3,0
a840237e-dead-44ae-8557-548b5b854f9c,USR0620,71682.6,2025-09-09T11:40:05.804705,Chennai,iOS,64,37,1,38910.45,False,254.28,False,2,0
06af1ccf-2a96-45ea-a5b9-86fca5a88b7c,USR0779,8378.92,2025-08-27T21:52:05.804714,Mumbai,iOS,172,18,2,2901.33,True,482.87,False,5,0
045867a9-f1c9-43f4-a6ab-0816ff74bbd3,USR0854,83650.18,2025-09-04T20:09:05.804723,Chennai,iOS,790,36,9,37908.22,False,36.91,True,3,0
5717ae17-17b4-4fa0-a13a-d0af08f3f53e,USR0162,88665.95,2025-08-22T18:17:05.804732,Mumbai,Web,556,24,0,15980.1,False,9.62,False,0,0
f6c7b764-5ac6-4d45-80c1-fc535d2b86b6,USR0015,30653.42,2025-08-27T05:47:05.804740,Chennai,Android,703,10,10,14615.84,False,43.77,False,5,0
62886662-b1df-4480-a758-3c4635c879a0,USR0798,90997.03,2025-09-02T09:41:05.804749,Delhi,Android,320,49,8,40883.65,False,321.9,True,1,0
88116ae8-7441-46e8-9188-0258f1cce176,USR0129,70775.26,2025-08-27T04:47:05.804758,Bangalore,Android,685,45,3,41817.21,True,189.0,True,3,0
dbd66479-908f-4f04-b80f-54def732e056,USR0355,99477.85,2025-09-04T20:12:05.804767,Delhi,iOS,340,37,5,14739.5,True,221.91,True,4,0
29739abb-2728-4bd7-ab6c-e4a11f84a19f,USR0351,47782.27,2025-08-23T12:49:05.804775,Delhi,Web,184,22,6,35283.9,True,72.47,False,0,0
aab8f8f2-b87f-4ac5-a5cd-9c1b8331bcef,USR0056,40138.66,2025-08-17T17:30:05.804784,Mumbai,iOS,95,33,9,39857.38,True,415.93,False,5,0
b545bc6c-736a-4ab9-98b8-ce76f20b3360,USR0678,75313.46,2025-09-10T20:39:05.804793,Chennai,iOS,910,28,10,37764.25,False,6.59,False,5,0
c0cc4f9f-a703-4050-96e2-96a78040d5ef,USR0477,8608.1,2025-08-15T19:32:05.804801,Delhi,Web,435,36,10,7619.2,True,304.2,False,5,0
92830a09-9d64-420f-b666-71e18013578e,USR0176,77102.77,2025-08-25T01:19:05.804810,Delhi,Android,315,5,3,41651.48,False,224.02,True,2,0
7916ec84-72d0-4c6e-8535-8401171285d3,USR0095,97639.18,2025-09-12T12:15:05.804818,Bangalore,Web,217,28,5,44527.84,False,143.19,False,1,0
78eb24a4-2c58-4f1c-a117-bbf66f12cb33,USR0975,51225.58,2025-08-19T04:50:05.804827,Delhi,iOS,627,39,1,47989.07,True,416.26,True,4,0
189c518f-ade7-4e58-b61d-19c839fed7f6,USR0835,39466.9,2025-09-03T15:59:05.804836,Bangalore,Web,695,14,3,1024.0,True,182.33,False,2,0
6af2e546-cfc0-4f7b-98df-44d36d3357d5,USR0262,96879.2,2025-08-27T08:31:05.804844,Hyderabad,Android,533,49,5,45445.59,False,373.44,False,3,0
dd2f0f4d-6026-42be-b730-295ed269e7a0,USR0529,7804.54,2025-08-15T18:45:05.804854,Bangalore,Android,135,50,9,42677.45,False,413.4,True,2,0
9a80ba6d-2058-4204-81e6-52d4164670bb,USR0157,53065.91,2025-09-09T00:55:05.804862,Bangalore,Web,608,14,5,9126.36,True,202.54,True,5,0
8e7db050-b50c-4fd4-b9af-e10e08e74101,USR0424,22084.05,2025-08-25T17:00:05.804871,Delhi,Android,587,47,9,1860.72,True,194.45,False,0,0
9b9e8bba-0e91-4428-a823-1cacfc48e02e,USR0486,55704.64,2025-09-01T14:24:05.804879,Hyderabad,Android,438,26,2,42056.56,False,307.89,True,2,0
423a3e09-9c5e-496e-8937-5b3efd3778a8,USR0807,60315.23,2025-09-09T20:34:05.804888,Mumbai,Web,357,42,2,31812.98,False,133.14,True,3,1
df599778-6e65-4a7d-a034-2f46ce0175c0,USR0778,61571.43,2025-08-23T07:51:05.804896,Chennai,Android,454,38,2,688.47,False,186.89,False,2,1
52b16587-b082-42ad-8362-064a0e7702a8,USR0631,56846.01,2025-09-06T12:50:05.804905,Delhi,Android,787,33,10,15403.15,False,449.92,True,0,0
f3d972d8-8575-4f56-83ab-f855dfcc1500,USR0060,11562.98,2025-08-29T11:18:05.804914,Chennai,iOS,442,12,0,5093.5,True,394.03,True,2,0
0daf8ad5-6099-4d75-96fb-a88fb45ef10b,USR0853,78821.1,2025-08-24T10:01:05.804922,Chennai,iOS,352,29,4,32848.6,False,395.98,True,2,0
cc9cc0a9-bcc1-4673-bbbf-8719cb770be4,USR0336,93205.67,2025-08-28T07:38:05.804931,Delhi,Android,806,49,5,30934.11,False,16.33,True,2,0
d180ef41-9b5a-47d3-b4fa-f6fd78138ce5,USR0128,80741.8,2025-09-02T19:12:05.804940,Mumbai,Web,875,48,0,42828.47,False,146.18,True,0,0
b0fc0ad8-07f6-4a52-9bca-390260456b9c,USR0241,86821.51,2025-09-06T23:12:05.804948,Delhi,Web,751,47,8,18409.57,False,302.44,True,3,0
331da599-706d-436b-bb53-3b94257f7979,USR0273,64268.27,2025-08-22T22:12:05.804967,Mumbai,iOS,14,11,2,9352.65,True,399.3,True,0,0
3309f0c8-f98a-4d08-b1da-bc4eb106c732,USR0713,69364.71,2025-08-22T21:24:05.804975,Mumbai,Android,666,16,4,739.8,True,175.33,False,4,0
f5232178-9e1e-4cdc-bd48-824609e3212b,USR0354,53603.69,2025-08-23T18:42:05.804984,Chennai,Android,975,44,4,24213.13,True,83.73,False,3,0
b500ed6a-df0d-41a3-a4a1-cc29bcc91adf,USR0345,97315.84,2025-09-04T04:25:05.804992,Hyderabad,Android,105,31,3,664.8,False,226.84,True,5,0
77b3883b-7551-4632-838a-7934aab6732f,USR0855,12253.24,2025-08-26T05:05:05.805001,Mumbai,Web,539,36,8,27563.93,True,106.89,True,3,0
9c477880-4db3-4b74-9287-db65af7b8e67,USR0711,4641.36,2025-08-19T02:57:05.805010,Delhi,Web,723,43,1,38897.9,False,318.53,False,3,0
d9c0cc68-0edd-4f4c-86ed-51461c9c1d2b,USR0573,65842.36,2025-09-06T21:05:05.805018,Bangalore,iOS,858,2,4,4134.65,False,124.56,False,5,0
cc324d7f-9b04-440a-8ea5-c74f8206cee2,USR0389,34548.14,2025-09-02T04:40:05.805027,Bangalore,iOS,298,8,3,9178.04,True,451.84,False,1,0
9a4dce1b-fe90-4bd6-8f1f-275238bab353,USR0243,68020.89,2025-08-28T17:18:05.805036,Hyderabad,Web,779,21,4,32420.31,False,126.11,True,2,0
a050f171-6c2e-4de5-a4d9-4e4bc26f5669,USR0269,58625.5,2025-08-24T18:11:05.805045,Bangalore,Web,245,48,5,32067.53,False,100.5,False,2,0
f67c4b0c-b6d2-4701-ad91-d7ac6db0ba63,USR0476,71511.51,2025-09-14T04:13:05.805064,Delhi,iOS,268,50,5,4555.03,True,382.16,False,1,1
c35efc9f-f920-40e8-bf80-7fadc6b01963,USR0342,53460.66,2025-08-26T20:54:05.805073,Hyderabad,iOS,980,17,7,5552.62,False,479.87,True,1,0
6faebb77-06e0-4f83-a8f6-3861c556061a,USR0870,2537.5,2025-08-25T22:14:05.805082,Delhi,iOS,605,5,9,29781.63,False,196.29,True,5,0
b70e2016-ce48-4583-b5ce-737648e94efa,USR0058,13672.59,2025-08-27T08:19:05.805090,Chennai,Web,961,46,9,14083.59,True,48.25,True,1,0
d5b37e94-7d12-4537-bbd3-47fcee1d1f85,USR0844,61399.57,2025-09-08T11:31:05.805099,Delhi,Web,633,12,2,432.88,False,350.49,False,3,0
339883c1-1f73-498b-b990-12aec2c71aad,USR0714,1559.59,2025-09-08T07:55:05.805108,Chennai,iOS,673,7,7,48534.57,True,269.99,True,0,0
822caa73-36e3-4936-a054-480368509483,USR0006,60033.11,2025-08-19T10:19:05.805117,Mumbai,Web,687,15,10,41534.9,True,116.38,False,3,0
f1abf3d1-05e8-44b0-9888-239da07a394e,USR0951,6672.83,2025-08-19T04:17:05.805125,Hyderabad,Web,401,33,9,46648.47,True,182.84,False,2,0
1a22dc61-a39a-4ae9-8814-bc499a06e336,USR0397,61418.72,2025-09-08T15:27:05.805134,Hyderabad,Web,120,1,9,38710.71,False,447.41,False,1,0
2fc5e5c0-aaaf-4895-be6c-104f57e5703b,USR0035,39218.52,2025-09-12T00:24:05.805149,Hyderabad,Android,450,37,10,44389.88,False,426.08,True,4,0
65d326ec-75c8-4c52-814f-240e7a5a5a40,USR0187,72150.38,2025-09-11T03:26:05.805158,Chennai,Android,296,17,0,21242.33,False,495.67,False,3,0
bdcc6190-1a9a-4329-8e67-4fe100e76cc5,USR0552,23648.19,2025-08-27T19:31:05.805167,Hyderabad,Web,45,2,0,7831.39,True,330.65,True,1,0
eadf7ec3-78fc-42f8-bc8a-a6b51d0c8cd7,USR0374,5760.8,2025-09-02T22:25:05.805175,Hyderabad,iOS,738,3,5,41018.82,False,211.88,False,0,0
a4d9ab56-ae60-451b-8546-aa442feb57f5,USR0456,29163.27,2025-08-18T09:22:05.805184,Mumbai,Web,497,41,9,14654.0,True,422.88,False,2,0
985dd404-f80d-4af9-9190-6fb56851b64f,USR0617,7559.41,2025-08-25T08:57:05.805192,Hyderabad,Web,966,23,2,44939.99,False,91.54,False,2,0
76344b80-2ef1-471a-ac7f-07cf46d82184,USR0135,11341.51,2025-08-22T05:14:05.805202,Mumbai,Web,697,1,4,19491.61,False,359.4,True,2,0
ee37a96e-96dc-47f1-b8a5-5fcb29329b13,USR0415,36773.41,2025-09-14T11:34:05.805212,Hyderabad,iOS,854,47,7,44989.98,True,94.34,True,1,0
15ea1d9c-ba3b-4d0a-b5fa-df861a1c0be0,USR0493,16565.5,2025-09-04T00:36:05.805221,Hyderabad,Web,797,8,1,28621.41,False,105.95,True,1,0
bb9401ef-b0ab-413f-b114-b9279b0976be,USR0688,92714.3,2025-08-29T20:03:05.805230,Delhi,iOS,525,43,3,42302.55,True,363.72,True,3,0
a0795c0b-24cd-4e47-bf23-04823b899aaa,USR0802,63308.83,2025-09-11T18:54:05.805239,Mumbai,iOS,270,1,5,17128.4,False,445.94,False,1,0
9278fc05-1a5d-4304-b947-87bc59e3ed8f,USR0623,11544.42,2025-08-16T10:15:05.805248,Chennai,Android,670,34,1,2434.31,True,84.05,False,3,0
1b607b17-134c-467e-902b-ac7387a4d247,USR0002,10662.87,2025-08-24T05:50:05.805257,Hyderabad,Android,225,19,5,38132.38,False,11.62,True,5,1
0e88063b-8502-49d7-a362-f61a6db6ecfa,USR0141,73171.0,2025-09-08T15:01:05.805265,Delhi,Android,92,48,4,34006.79,True,89.75,True,5,0
cf321b38-d67a-4dc0-9cb2-208abf9bc595,USR0978,74144.3,2025-09-07T09:37:05.805274,Hyderabad,Android,79,11,1,43573.77,False,355.99,True,0,1
1f9299c6-cc6c-4a01-ae68-747cf1d74696,USR0956,58844.08,2025-09-03T16:06:05.805283,Delhi,iOS,386,46,10,24826.15,True,398.75,False,1,0
51bb7f92-dcdc-4177-b975-59288cb1dedb,USR0471,72957.46,2025-08-16T00:45:05.805291,Bangalore,Web,831,30,4,33609.07,False,437.36,True,0,1
b6eef8b1-e143-489f-b528-b943dcdf55cd,USR0261,50615.65,2025-09-13T01:50:05.805300,Hyderabad,iOS,260,45,9,24956.3,True,227.11,True,5,0
088442e3-9d4d-4fbc-b8ab-554b91bb34c2,USR0127,85987.88,2025-08-29T20:54:05.805309,Hyderabad,iOS,564,40,8,36826.74,False,323.24,False,2,0
7748f3d7-3b32-4293-9339-418017e26c59,USR0405,22816.32,2025-08-17T16:46:05.805318,Bangalore,iOS,513,15,8,35978.2,True,315.52,False,3,0
df1230b0-a7a3-4f4f-8b39-d6a90c449c7b,USR0747,7582.12,2025-08-20T02:10:05.805327,Chennai,Web,584,9,8,23110.4,True,328.67,True,0,0
b876035d-c0a8-4c3b-8d28-b0ecf028867d,USR0471,70162.47,2025-08-24T06:53:05.805337,Hyderabad,Android,282,4,1,38497.8,True,161.41,False,2,0
0441922f-704f-4ffd-8caa-2ffdb924767b,USR0961,91927.02,2025-08-29T11:22:05.805346,Delhi,Android,653,26,5,13717.59,False,202.61,False,4,0
ed1367c8-9016-48eb-a08a-026b4aff8e87,USR0948,96141.31,2025-08-18T13:03:05.805355,Delhi,Android,881,32,5,11126.01,False,213.41,True,4,1
eed89d45-9517-4274-b6b1-4f8868207ba6,USR0447,6596.81,2025-08-21T06:43:05.805364,Bangalore,iOS,914,15,6,24812.31,True,420.34,True,5,0
56042904-c7d9-4a2f-b68b-7633789d0a22,USR0445,58461.28,2025-09-13T06:43:05.805373,Hyderabad,Android,598,8,4,27418.86,True,427.02,False,1,0
bb77cb28-0949-4d46-9405-3d3369d7de54,USR0720,24447.89,2025-08-21T04:49:05.805382,Hyderabad,iOS,534,22,5,28621.54,True,405.4,False,5,0
28d7c192-cddc-4317-9a34-a8240a29a5ef,USR0804,30709.04,2025-09-05T06:26:05.805390,Mumbai,Web,634,32,0,3692.23,True,19.51,False,0,0
ffd22000-26dd-41d3-a5a2-c2c3b87640a7,USR0104,41738.75,2025-09-01T01:08:05.805399,Delhi,iOS,368,37,6,43637.48,True,340.09,True,0,0
275cf59e-02c2-486d-8a4d-ba33f8ea97b8,USR0098,58566.75,2025-08-26T12:49:05.805408,Chennai,iOS,692,32,1,8888.73,True,365.84,True,3,0
807e0fe3-5edd-4cd3-bc3f-95783e7b8dbb,USR0214,93484.34,2025-08-22T13:10:05.805416,Mumbai,Android,629,30,10,30027.65,False,134.72,False,3,0
2c2b2fb9-5229-46b8-a48c-f61790bdcc23,USR0948,75121.49,2025-08-29T04:27:05.805425,Mumbai,iOS,152,14,5,31628.1,True,337.83,False,2,0
82c01f0d-3d8d-4e52-bc12-0dbcfa795ef5,USR0909,77305.69,2025-08-23T21:28:05.805434,Hyderabad,Android,818,4,7,5734.19,False,233.41,True,2,0
2d08af8d-9a7f-48b3-b48e-b7dc0e2d3844,USR0406,11653.82,2025-09-06T19:57:05.805442,Bangalore,Android,279,46,10,28548.16,False,473.95,True,0,0
e8d743e9-f0a5-4cbd-af4f-776ede8610de,USR0962,84397.19,2025-08-23T14:24:05.805451,Chennai,Android,464,39,1,22816.16,True,276.25,False,1,0
f84a19f6-ec27-4647-bf8e-e06f1b48df4b,USR0926,82022.97,2025-09-13T10:56:05.805460,Mumbai,iOS,370,44,2,16531.97,True,359.58,True,2,0
cb50ce75-8890-45cd-9f40-ccfb83b8d6e3,USR0319,49566.86,2025-08-16T07:32:05.805468,Delhi,Web,641,22,2,47798.9,False,328.44,False,2,0
1b61262b-9096-4229-9c82-954ce8956b69,USR0129,28279.27,2025-08-28T13:59:05.805476,Bangalore,iOS,320,50,2,14938.51,False,364.49,True,4,1
53471733-0e6c-40af-b64c-b411849a1c99,USR0163,21266.14,2025-08-20T03:41:05.805485,Hyderabad,Android,669,44,0,48133.07,True,285.35,False,5,0
5aa56043-91e8-4819-82f9-3a4c97f483d8,USR0055,77502.56,2025-08-18T08:03:05.805494,Hyderabad,Web,752,12,0,36965.85,False,90.36,False,2,0
8c25ccd5-74d0-4ec4-95cb-653b1c751fe7,USR0652,5478.93,2025-09-01T08:37:05.805502,Mumbai,Web,377,14,9,5789.95,False,130.54,False,1,0
72547245-4295-4415-95aa-f839fc59166a,USR0622,32845.15,2025-08-25T16:09:05.805510,Mumbai,Android,932,43,8,9242.56,True,217.5,True,4,0
ebe62f16-a857-4e4e-ac2e-1289c5d983f1,USR0799,69180.73,2025-08-27T12:08:05.805520,Bangalore,iOS,221,38,8,34881.7,False,332.0,True,2,0
e2734b37-2032-43bf-b348-c5e37babd45d,USR0644,9577.88,2025-09-11T14:57:05.805528,Bangalore,Web,205,21,9,45715.73,True,262.45,False,4,0
0a240797-d53c-44cb-a85f-320c089039ca,USR0190,82600.62,2025-09-13T14:48:05.805537,Hyderabad,iOS,697,48,7,24560.58,False,321.55,False,3,0
b2ab3194-e015-4626-a5d0-b86e08713d90,USR0800,91038.62,2025-09-05T09:56:05.805545,Chennai,Web,222,45,8,45435.21,True,246.75,True,1,0
5d71effe-adfa-4a28-9dd6-110178ce63bf,USR0899,3111.56,2025-08-15T17:42:05.805554,Bangalore,Web,589,38,1,19577.37,True,57.21,True,5,0
e3608c31-9980-40c4-91b9-2f03ba0c7f06,USR0469,94356.16,2025-08-29T09:01:05.805563,Chennai,Android,509,13,2,46258.76,True,45.7,False,2,1
d5831363-d5fd-46b5-b1d2-d7c64b4dc863,USR0770,52862.77,2025-09-08T10:43:05.805571,Hyderabad,Android,526,17,7,10973.07,False,125.07,False,1,1
c9ce1cb1-8fb0-4d6a-b78a-3cb0b3917e3c,USR0260,34308.55,2025-08-21T02:58:05.805580,Chennai,iOS,24,44,3,42559.73,True,278.65,True,3,0
5df4c32d-3dba-45f7-9485-50476d825a7c,USR0599,54680.71,2025-09-13T00:59:05.805588,Delhi,Web,166,6,4,17903.44,False,101.84,True,5,0
6b96cd04-077e-4a3e-8c92-2c3a7ec8ac47,USR0511,6868.21,2025-09-09T19:16:05.805598,Hyderabad,Android,275,4,1,17788.85,False,248.82,True,2,1
cad0c228-079b-4d7c-808e-f5df1a8cae6c,USR0854,99565.77,2025-08-20T10:09:05.805606,Bangalore,Android,714,38,4,22689.34,True,195.37,False,2,0
d8510bca-0a60-4155-9b2a-373923779db5,USR0101,48719.27,2025-09-12T02:49:05.805614,Hyderabad,Web,775,46,5,9300.63,True,291.84,False,0,0
42092d12-6c71-4490-907e-aafa9e5ee266,USR0573,1357.66,2025-09-03T16:37:05.805623,Chennai,Web,793,50,3,10449.03,False,198.88,False,4,0
c1aaaa72-a9f6-44f5-b0a7-178730383357,USR0492,41581.5,2025-08-31T05:33:05.805631,Mumbai,iOS,906,11,4,42040.52,True,263.93,True,2,0
c74c5590-19f4-4820-9157-d2d6ccf6b0ef,USR0868,26810.47,2025-08-28T23:05:05.805640,Chennai,Web,905,49,6,37653.69,True,194.31,True,2,0
e26c8efd-28d3-4e68-b0cc-7a333f02a5fa,USR0257,72615.56,2025-09-06T04:04:05.805648,Mumbai,Android,60,38,2,26105.06,True,425.45,True,2,0
d7d4a921-fb69-44d5-b1d6-878596dd5361,USR0898,15783.96,2025-09-02T01:27:05.805657,Mumbai,iOS,154,41,9,42382.94,True,89.86,True,2,0
0119ef78-5632-43d9-8b48-2a9d9790783d,USR0377,43138.26,2025-08-29T19:16:05.805666,Chennai,Web,920,39,6,4663.84,True,341.42,False,1,0
1ef6533d-fa9b-4a11-804a-2a626f7a1613,USR0522,8289.33,2025-09-01T10:38:05.805675,Hyderabad,iOS,147,3,2,18590.94,True,172.66,True,5,0
262f4c30-4ce9-4040-86cd-4b77435220b4,USR0873,81137.61,2025-09-04T21:11:05.805685,Bangalore,Web,886,21,8,7457.43,True,280.86,False,5,0
12a22b0c-0186-4b65-9142-9acc18abbeeb,USR0230,40491.68,2025-08-16T23:01:05.805694,Mumbai,Android,517,11,7,20947.39,True,491.29,False,5,0
f6e1f60f-7495-4754-9f16-a5fd84d250f6,USR0145,42613.34,2025-09-13T06:07:05.805702,Delhi,Web,332,20,0,28955.89,False,350.37,True,1,0
531acfb3-fae3-4777-b713-11ab1f1cbb1d,USR0810,36682.64,2025-09-05T21:42:05.805711,Mumbai,Web,62,48,2,32630.49,True,142.98,False,0,0
4a1c8668-eb2c-4dd6-9653-b96fae2fc4c0,USR0383,95800.56,2025-08-15T18:43:05.805720,Delhi,Web,222,25,1,28935.21,True,344.15,True,0,0
acc2691c-a325-4e22-8ddf-86b7830b0b44,USR0735,63230.16,2025-09-06T09:48:05.805729,Bangalore,Android,278,26,1,37863.36,False,410.44,True,0,0
e86d3fe6-ba6f-4e0b-b32a-1783ee9e3a56,USR0618,9737.28,2025-09-09T03:34:05.805738,Bangalore,Android,730,45,1,20010.84,False,360.44,False,1,0
dc286fbb-1840-4054-9f89-d7c390f98bdc,USR0432,54543.4,2025-08-23T05:42:05.805746,Chennai,Web,148,5,1,20298.6,True,427.43,False,4,0
fbff6b32-b739-423b-884d-c5882e0f77b5,USR0893,43126.44,2025-08-18T10:55:05.805755,Bangalore,iOS,622,9,3,9408.46,False,143.78,True,5,0
809c19ca-9b27-4db4-b2ea-f51dd7191a5e,USR0588,66302.56,2025-08-18T11:58:05.805764,Mumbai,iOS,680,22,8,33200.31,False,56.1,False,2,0
653e191f-ddd6-4966-b769-d5504a7e27a9,USR0114,83567.04,2025-08-30T14:32:05.805772,Delhi,Web,871,29,5,10093.43,False,16.86,True,5,1
a2dec52b-6452-458a-bd7c-1699f926ff97,USR0146,96944.79,2025-08-26T15:31:05.805781,Chennai,Android,147,36,2,7381.04,False,47.7,True,4,0
aa21987a-9b34-49cb-b05c-657e60ad6bd6,USR0779,70298.97,2025-08-31T04:35:05.805791,Bangalore,Web,20,33,4,43130.26,True,426.72,True,5,0
253e5c85-3aeb-490f-84ca-5a41b4d0a573,USR0486,21405.71,2025-09-14T07:27:05.805800,Bangalore,iOS,36,5,6,22483.85,True,78.23,True,0,0
b3c02e16-8309-4002-99db-3bc0e46117b1,USR0180,864.71,2025-08-19T09:32:05.805809,Bangalore,Web,251,14,3,32480.67,False,406.16,True,4,0
0613b275-62d3-43d1-9110-eca24c4e9094,USR0599,19596.8,2025-09-08T11:40:05.805817,Bangalore,Web,685,42,4,43322.47,True,149.09,True,0,0
71227255-60eb-47c1-a274-e150df257cd8,USR0828,21000.9,2025-09-03T13:19:05.805826,Delhi,Android,160,38,10,23080.02,False,241.15,False,2,0
0824e7b7-a5c3-4d76-9461-f462a0809575,USR0638,30606.06,2025-09-10T00:07:05.805836,Mumbai,iOS,912,4,2,37543.08,False,271.95,False,1,0
f568483e-f89e-4b2a-b9c6-cf25928b5b2a,USR0636,642.28,2025-08-23T11:11:05.805844,Delhi,Web,975,13,3,33550.83,True,439.62,False,2,0
10a2a4df-69d0-4b3e-b82e-d6627b9aa193,USR0917,75153.65,2025-08-16T14:45:05.805853,Chennai,Android,261,50,6,41603.47,True,271.69,True,5,0
fa2fca28-8b01-4183-93cc-5f382e0ec842,USR0358,95703.94,2025-08-20T14:00:05.805862,Delhi,iOS,28,49,7,43701.08,False,435.5,False,4,0
74023818-c6f6-4547-b58b-b39c9aaf997e,USR0813,30935.32,2025-09-13T07:15:05.805870,Bangalore,iOS,164,4,8,6996.75,False,396.88,False,4,0
6906e355-5931-440e-91e2-c4842e6a906c,USR0238,86087.03,2025-08-16T11:22:05.805879,Mumbai,iOS,660,36,6,9419.25,False,380.61,False,5,0
70e4b98f-7563-4a31-8b3a-2d421eb316bc,USR0518,87790.91,2025-08-20T12:15:05.805887,Mumbai,iOS,295,26,7,1871.27,True,371.24,False,4,0
1c37c046-8633-4b27-925b-2ad8485ca17f,USR0509,75687.2,2025-08-24T14:53:05.805895,Mumbai,Web,362,35,3,18183.88,False,291.02,True,1,0
af9b67ad-8423-4340-a8ac-68b067cc33cf,USR0865,5384.58,2025-08-25T00:32:05.805904,Hyderabad,Android,459,37,6,32118.63,False,72.36,False,4,0
c69b056b-2556-447c-aaa4-367974c474fb,USR0172,47060.3,2025-08-19T23:32:05.805913,Mumbai,Android,150,2,10,34387.51,False,72.84,False,1,0
d1abbdde-4726-4d5f-9b2a-7f213888015b,USR0571,40576.56,2025-09-05T22:08:05.805921,Mumbai,iOS,479,47,8,37112.7,True,25.52,False,3,0
04507bfd-8996-45ee-8e7b-0670044ce026,USR0601,12215.31,2025-09-08T08:21:05.805930,Delhi,Android,876,31,6,45455.55,False,378.78,True,1,0
7b3879d1-9544-4893-b3e7-764a6ec60e78,USR0548,95167.73,2025-09-06T22:43:05.805939,Hyderabad,Web,263,39,1,36847.59,False,458.08,True,4,1
4fe143ec-6a54-4eca-aa31-41604225daa5,USR0037,36256.74,2025-09-07T09:04:05.805948,Bangalore,iOS,191,23,9,7316.99,True,325.42,False,0,0
68a81a55-3e92-4426-a015-7c8e48ff4435,USR0061,46644.48,2025-08-17T17:59:05.805957,Delhi,Web,394,17,4,24362.59,True,491.11,True,3,0
4553405c-4fbb-4030-9ff4-0a6f567525c2,USR0929,54935.39,2025-08-24T15:36:05.805967,Bangalore,Web,795,50,8,7380.94,False,26.9,False,0,0
